nama_hotel,kelurahan,kecamatan,bintang,jumlah_kamar,jumlah_tempat_tidur,tahun,bulan,wisman,wisnus,kmr,pax,rm_ava,okupansi
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2024,06,274,"10,599","5.707,000","10,87","6,9","82,71"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2024,06,0,"3,974","2.159,000","3,97","3,48","62,04"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,346,346,2024,06,109,"13,62","6,675","13,73","10,38","64,31"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2024,06,0,0,"0,000","0,00","5,46","0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,112,166,2024,06,0,"3,352","1.676,000","3,35","3,36","49,88"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 4,155,205,2024,06,0,0,"991,000","0,00","4,65","21,31"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2024,06,0,0,"0,000","0,00","4,5","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2024,06,0,0,"0,000","0,00","5,55","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2024,06,0,0,"0,000","0,00","4,62","0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,78,143,2024,06,0,"2,782","1.660,000","2,78","2,34","70,94"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,101,134,2024,06,0,"5,291","2.731,000","5,29","3,03","90,13"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2024,06,0,0,"0,000","0,00","2,19","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,99,143,2024,06,0,0,"1.835,000","0,00","2,97","61,78"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2024,06,0,0,"4.016,000","0,00","4,62","86,93"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2024,06,0,0,"1.853,000","0,00","2,55","72,67"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2024,06,0,0,"4.107,000","0,00","4,65","88,32"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2024,06,0,0,"3.523,000","0,00","2,94","119,83"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,112,172,2024,06,0,0,"2.812,000","0,00","3,36","83,69"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,170,2024,06,0,0,"3.283,000","0,00","3,45","95,16"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,90,123,2024,06,0,0,"2.213,000","0,00","2,7","81,96"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2024,06,0,0,"2.491,000","0,00","3,21","77,60"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2024,06,0,0,"0,000","0,00","1,59","0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2024,06,0,0,"271,000","0,00","3,99","6,79"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2024,06,0,0,"470,000","0,00","3,36","13,99"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2024,06,0,0,"991,000","0,00","4,65","21,31"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2024,06,0,0,"1.221,000","0,00","3,24","37,69"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2024,06,0,0,"0,000","0,00","4,62","0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2024,06,0,0,"0,000","0,00","3,36","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2024,06,0,0,"0,000","0,00","2,43","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,30,39,2024,06,0,945,"760,000","945,00",900,"84,44"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,50,58,2024,06,12,"1,44","1.452,000","1,45","1,5","96,80"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2024,06,0,"2,274","1.137,000","2,27","1,53","74,31"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2024,06,0,"1,874","1.415,000","1,87","1,5","94,33"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,32,50,2024,06,8,"1,11","551,000","1,12",960,"57,40"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,38,40,2024,06,0,60,"60,000","60,00","1,14","5,26"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2024,06,3,477,"480,000","480,00","1,71","28,07"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2024,06,0,"1,819","1.328,000","1,82","1,14","116,49"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2024,06,0,0,"0,000","0,00","3,36","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2024,06,0,"1,171","767,000","1,17","1,53","50,13"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2024,06,2,371,"373,000","373,00","2,04","18,28"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2024,06,0,0,"0,000","0,00","1,23","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2024,06,0,0,"0,000","0,00","4,98","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2024,06,0,0,"0,000","0,00","1,05","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2024,06,0,78,"78,000","78,00","1,23","6,34"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2024,06,0,0,"0,000","0,00","1,32","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2024,06,0,0,"0,000","0,00","1,35","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2024,06,0,"1,678","853,000","1,68","1,35","63,19"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2024,06,0,0,"0,000","0,00",750,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2024,06,0,0,"0,000","0,00","2,22","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2024,06,0,0,"0,000","0,00","2,34","0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2024,06,0,0,"0,000","0,00",510,"0,00"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,25,27,2024,06,0,434,"434,000","434,00",750,"57,87"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2019,07,119,"2,047","2.452,000","2,17","5,611","43,70"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2019,07,635,"5,069","5.021,000","5,70","6,138","81,80"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2019,07,635,"5,069","5.397,000","5,70","6,665","80,98"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2019,07,34,"2,235","1.191,000","2,27","4,278","27,84"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2019,07,267,"4,434","2.525,000","4,70","6,2","40,73"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2019,07,26,"2,097","2.631,000","2,12","3,782","69,57"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2019,07,0,0,"0,000","0,00","2,48","0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2019,07,95,"5,353","3.709,000","5,45","4,588","80,84"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2019,07,0,0,"0,000","0,00","4,03","0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2019,07,0,0,"0,000","0,00","4,65","0,00"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2019,07,13,"3,636","3.449,000","3,65","7,13","48,37"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2019,07,12,"1,044","545,000","1,06","3,596","15,16"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2019,07,26,"6,054","3.881,000","6,08","20,553","18,88"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2019,07,57,"2,183","1.440,000","2,24","5,642","25,52"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2019,07,0,"1,452","726,000","1,45","2,821","25,74"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 4,155,205,2019,07,0,0,"0,000","0,00","4,805","0,00"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2019,07,300,"7,676","0,000","7,98","4,65","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2019,07,190,"3,25","0,000","3,44","5,735","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2019,07,0,"1,401","747,000","1,40","4,774","15,65"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2019,07,192,"4,098","2.172,000","4,29","3,069","70,77"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2019,07,85,"4,223","2.364,000","4,31","3,379","69,96"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2019,07,0,0,"0,000","0,00","2,263","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2019,07,0,"1,645","1.136,000","1,65","3,131","36,28"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,27,37,2019,07,12,"2,106","3.118,000","2,12",837,"372,52"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2019,07,69,253,"161,000","322,00","2,635","6,11"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2019,07,47,"6,627","4.171,000","6,67","4,805","86,81"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2019,07,13,"3,636","3.449,000","3,65","3,038","113,53"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2019,07,34,"2,994","1.862,000","3,03","5,146","36,18"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,30,43,2019,07,35,"5,613","3.099,000","5,65",930,"333,23"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2019,07,1,"2,904","2.239,000","2,91","2,449","91,43"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2019,07,0,0,"0,000","0,00","3,317","0,00"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2019,07,0,"1,65","825,000","1,65","1,643","50,21"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2019,07,0,128,"63,000","128,00","4,123","1,53"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,26,26,2019,07,0,450,"350,000","450,00",806,"43,42"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2019,07,0,218,"564,000","218,00","4,805","11,74"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2019,07,2,"1,525","1.010,000","1,53","3,348","30,17"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2019,07,0,0,"0,000","0,00","4,774","0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2019,07,0,0,"0,000","0,00","3,472","0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2019,07,0,0,"0,000","0,00","2,511","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2019,07,0,0,"0,000","0,00","1,023","0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,115,174,2019,07,33,"1,464","1.497,000","1,50","3,565","41,99"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,35,42,2019,07,0,"2,528","1.264,000","2,53","1,085","116,50"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2019,07,0,"1,355","889,000","1,36","1,55","57,35"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2019,07,15,892,"382,000","907,00","3,131","12,20"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,112,158,2019,07,31,139,"101,000","170,00","3,472","2,91"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2019,07,0,180,"180,000","180,00","1,767","10,19"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2019,07,0,"1,77","885,000","1,77","1,178","75,13"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2019,07,0,0,"0,000","0,00","3,472","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2019,07,0,194,"177,000","194,00","1,581","11,20"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2019,07,0,93,"93,000","93,00","2,108","4,41"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2019,07,0,0,"0,000","0,00","1,271","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2019,07,12,"2,649","0,000","2,66","5,146","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2019,07,0,580,"0,000","580,00","1,085","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2019,07,0,0,"0,000","0,00","1,271","0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2019,07,0,0,"0,000","0,00","1,364","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2019,07,0,0,"0,000","0,00","1,395","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,30,30,2019,07,7,815,"388,000","822,00",930,"41,72"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2019,07,0,0,"0,000","0,00",775,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2019,07,0,0,"0,000","0,00","2,294","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2019,07,0,210,"104,000","210,00","2,418","4,30"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2019,07,0,218,"109,000","218,00",527,"20,68"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2019,07,0,231,"231,000","231,00",961,"24,04"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2020,07,1,683,"440,000","684,00","5,611","7,84"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2020,07,279,"1,736","2,074","2,02","6,138","33,79"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2020,07,0,"1,645","1,585","1,65","6,665","23,78"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2020,07,4,"1,573","1.212,000","1,58","4,278","28,33"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2020,07,34,"4,588","3.219,000","4,62","6,2","51,92"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2020,07,27,"1,568","1,218","1,60","3,782","32,21"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2020,07,0,0,"0,000","0,00","2,48","0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2020,07,17,"1,896","1,343","1,91","4,588","29,27"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2020,07,0,0,"0,000","0,00","4,03","0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2020,07,44,"6,865","2,757","6,91","4,65","59,29"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2020,07,26,528,"0,000","0,00","7,13","0,00"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2020,07,0,0,"0,000","0,00","3,596","0,00"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2020,07,2,"2,531","1,204","2,53","20,553","5,86"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2020,07,0,0,"0,000","0,00","5,642","0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2020,07,0,"2,05","1.025,000","2,05","2,821","36,33"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 3,155,205,2020,07,0,0,"0,000","0,00","4,805","0,00"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2020,07,0,0,"0,000","0,00","4,65","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2020,07,0,0,"0,000","0,00","5,735","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2020,07,0,"1,282","970,000","1,28","4,774","20,32"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2020,07,2,"1,432","862,000","1,43","3,069","28,09"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2020,07,0,"3,211","1,856","3,21","3,379","54,93"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2020,07,0,0,"0,000","0,00","2,263","0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2020,07,0,562,"528,000","562,00","3,131","16,86"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,27,37,2020,07,3,"2,639","1,416","2,64",837,"169,18"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2020,07,124,312,"218,000","436,00","2,635","8,27"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2020,07,38,"2,217","2,173","2,26","4,805","45,22"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2020,07,26,528,"712,000","554,00","3,038","23,44"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2020,07,0,"1,704","987,000","1,70","5,146","19,18"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,30,43,2020,07,26,"5,009","2,040","5,04",930,"219,35"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2020,07,0,"1,609","1,393","1,61","2,449","56,88"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2020,07,0,"1,372","734,000","1,37","4,805","15,28"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2020,07,0,0,"0,000","0,00","1,643","0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2020,07,0,64,"32,000","64,00","4,123","0,78"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2020,07,0,0,"0,000","0,00","3,472","0,00"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2020,07,0,0,"0,000","0,00","4,805","0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2020,07,0,285,"361,000","285,00","3,348","10,78"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2020,07,0,"1,282","970,000","1,28","4,774","20,32"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 2,73,73,2020,07,0,"1,008","1,353","1,01","2,263","59,79"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2020,07,0,0,"0,000","0,00","2,511","0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2020,07,0,0,"0,000","0,00","1,023","0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,115,174,2020,07,2,"1,136","1,138","1,14","3,565","31,92"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,35,42,2020,07,0,"2,004","1,002","2,00","1,085","92,35"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2020,07,0,345,"236,000","345,00","1,55","15,23"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2020,07,1,189,"99,000","190,00","3,131","3,16"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,112,158,2020,07,31,39,"70,000","70,00","3,472","2,02"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2020,07,0,0,"0,000","0,00","1,767","0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2020,07,0,"1,272","636,000","1,27","1,178","53,99"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2020,07,0,0,"0,000","0,00","3,472","0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2020,07,0,27,"18,000","27,00","1,581","1,14"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2020,07,0,0,"0,000","0,00","2,108","0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2020,07,0,0,"0,000","0,00","1,271","0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2020,07,0,0,"0,000","0,00","5,146","0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2020,07,0,0,"0,000","0,00","1,085","0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2020,07,0,0,"0,000","0,00","1,271","0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2020,07,0,0,"0,000","0,00","1,364","0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2020,07,0,0,"0,000","0,00","1,395","0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,30,30,2020,07,0,182,"137,000","182,00",930,"14,73"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2020,07,0,0,"0,000","0,00",775,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2020,07,0,0,"0,000","0,00","2,294","0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2020,07,0,0,"0,000","0,00","2,418","0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2020,07,0,164,"82,000","164,00",527,"15,56"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2020,07,0,116,"116,000","116,00",961,"12,07"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2021,07,91,453,"401,000","544,00","5,611","7,15"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2021,07,173,"2,768","2,941","2,94","6,138","47,91"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2021,07,62,"1,05","1,202","1,11","6,665","18,03"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2021,07,8,"1,612","1,436","1,62","4,278","33,57"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2021,07,76,"1,705","2,034","1,78","6,2","32,81"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2021,07,4,"3,171","2,755","3,18","3,782","72,85"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2021,07,0,0,"0,000","0,00","2,48","0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2021,07,32,"1,977","0,000","2,01","4,588","0,00"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2021,07,0,0,"0,000","0,00","4,03","0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2021,07,100,"3,326","2,121","3,43","4,65","45,61"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2021,07,4,"3,392","1,999","3,40","7,13","28,04"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2021,07,0,102,"56,000","102,00","3,596","1,56"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2021,07,11,"2,708","1,455","2,72","20,553","7,08"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2021,07,0,"1,642","1,520","1,64","5,642","26,94"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2021,07,0,"1,376","688,000","1,38","2,821","24,39"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 3,155,205,2021,07,0,"2,709","13,000","2,71","4,805","0,27"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2021,07,0,0,"0,000","0,00","4,65","0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2021,07,0,0,"0,000","0,00","5,735","0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2021,07,0,0,"0,000","0,00","4,774","0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2021,07,3,"1,96","1,477","1,96","3,069","48,13"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2021,07,0,"4,09","2,360","4,09","3,379","69,84"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2021,07,0,0,"0,000","0,00","2,263","0,00"
